place_id,zipcode,property_type,apartment_name,latitude,longitude,website_url,property_address,map_url,phone
ChIJVRJEJ6Di9IgRT7ovOQIj0zo,30320,apartment_complex,Brookfield Apartments,33.6709775,-84.4590621,http://www.brookfieldapartmenthomes.com/,"3072 Washington Rd #17, East Point, GA 30344, USA",https://maps.google.com/?cid=4238770166742104655,(404) 692-7546
ChIJUWUlQLb89IgR8tmH-62SMFs,30320,apartment_complex,Lakeside Apartment Townhomes,33.6028625,-84.4316726,http://www.jamcoproperties.com/contact_leasing/24/Lakeside-Apartment-Townhomes,"5577 Riverdale Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=6570913132280535538,(770) 907-6856
ChIJ9QrSBZzi9IgRmKHq1RmBb-w,30320,apartment_complex,Bullock Habersham Townhomes,33.666648,-84.465679,http://rjamesproperties.com/properties/bullock-habersham-townhomes/,"3251 Washington Rd, East Point, GA 30344, USA",https://maps.google.com/?cid=17036977863328965016,(404) 766-8391
ChIJ2RTZS0rj9IgRNgIqLwB1hx0,30320,apartment_complex,The Enclave at Riverdale Apartments,33.6030518,-84.4423393,http://theenclaveatriverdale.com/,"1507 Pine Dr, College Park, GA 30349, USA",https://maps.google.com/?cid=2127797992607580726,(770) 691-2399
ChIJVZQbfITi9IgR_PAcYDzRlXI,30320,apartment_complex,Dodson Courtyard Apartments,33.666798,-84.472547,http://rjamesproperties.com/properties/dodson-courtyard/,"3250 Dodson Drive Connector, East Point, GA 30344, USA",https://maps.google.com/?cid=8256735549094424828,(404) 767-5322
ChIJk7Y0_1vi9IgRS4iz1Z2eBRw,30320,apartment_complex,Lakeside Reserve Apartments,33.6470381,-84.4856616,,"4001 Lakemont Dr, College Park, GA 30337, USA",https://maps.google.com/?cid=2019194408677902411,(404) 559-8177
ChIJzfy9TUbj9IgRG3oWCSpNaDk,30320,apartment_complex,Poplar Pointe Apartments,33.602254,-84.4510494,,"1875 E Pleasant Hill Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=4136641100676233755,
ChIJiz4TV58C9YgR6WoD0jfL1WM,30320,apartment_complex,New Village,33.675612,-84.417047,,"2905 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=7193879420401314537,(404) 228-2583
ChIJ3ebLDVvi9IgRu9_lPf6w5Fc,30320,apartment_complex,Garden Court,33.6462036,-84.4884661,http://www.cflane.com/id/1925/garden-court-east-point--ga-30344,"4060 Janice Dr, East Point, GA 30344, USA",https://maps.google.com/?cid=6333381581996416955,(404) 762-7730
ChIJj63rRwGe9YgRexIL7p0z-sc,30004,apartment_complex,Camden Deerfield Apartments,34.104254,-84.266008,https://www.camdenliving.com/alpharetta-ga-apartments/camden-deerfield,"13200 Summit Blvd, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=14409886711121908347,(770) 754-0700
ChIJqWc9Lwye9YgRO0WKgqnFz4k,30004,apartment_complex,IMT Deerfield,34.100915,-84.256342,http://www.imtresidential.com/imtDeerfield,"13125 Morris Rd, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=9930373035205477691,(678) 367-0186
ChIJxYHazXSe9YgR2kuCeV_y9NE,30004,apartment_complex,Stoneleigh at Deerfield Apartments,34.101888,-84.2490685,http://www.thestoneleighatdeerfieldapartments.com/,"1800 Deerfield Point, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=15128983540118735834,(770) 569-2474
ChIJuS4zmk109YgR3kB_eZ-ym2c,30004,apartment_complex,The Lex- Alpharetta,34.078576,-84.315252,http://www.thelexapts.com/,"1000 Lexington Farm Dr, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=7465757205304656094,(678) 554-4578
ChIJiQhCrwSe9YgRmI-9d1C2RHU,30004,apartment_complex,Village of Devinshire Condos,34.0999838,-84.2648042,,"3301 Deerfield Pkwy, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=8450079257576443800,(770) 475-7633
ChIJ5Ro5bQ6e9YgRDUDIZB2WGg0,30004,apartment_complex,Deerfield Village Apartments,34.0981576,-84.256204,http://www.liveatdeerfieldvillage.com/,"13085 Morris Rd, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=944232124876603405,(770) 569-8600
ChIJhUbr3Y119YgREZg9CgP3iRY,30004,apartment_complex,The Lakes at Windward,34.0824037,-84.279557,,"905 Lake Union Hill Way, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=1624100733072545809,(770) 751-1411
ChIJl3NnY0509YgRgLyC9kYBcbg,30004,apartment_complex,Saddle Creek Apartments,34.080957,-84.3183861,,"1465 Mid Broadwell Rd # 5000, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=13290405379642145920,(770) 663-0054
ChIJT6MrBwSe9YgRpaSUcUUPMnk,30004,apartment_complex,Northpark Estates,34.1027306,-84.2646901,http://www.northparkwmp.com/,"13201 Deerfield Pkwy, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=8733059418357540005,(770) 752-6300
ChIJqy3ke4V19YgRJsLbTVG6xfE,30004,apartment_complex,Webb Bridge Crossing,34.0751264,-84.2785334,http://www.webbbridgecrossingapts.com/,"5000 Webb Bridge Ct, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=17421535591913996838,(855) 814-7534
ChIJyUc3fgOe9YgRrt5ZRQZZHbs,30004,apartment_complex,Village of Devinshire Condominiums,34.1000075,-84.2648168,,"13100 Deerfield Pkwy, Milton, GA 30004, USA",https://maps.google.com/?cid=13483030742885326510,(770) 777-0505
ChIJmzETCLud9YgRpV7UrpYXw1U,30004,apartment_complex,Handy Trac,34.138053,-84.241764,http://www.handytrac.com/,"510 Staghorn Ct, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=6179809049628139173,(678) 990-2305
ChIJC6O7koR19YgRiemIX9HRIUg,30004,apartment_complex,Haven at Avalon,34.0715653,-84.2787301,http://www.havenatavalon.com/,"1213 Avalon Blvd, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=5197666142143441289,(770) 285-8585
ChIJzWCCU5519YgR2cPQTK56te0,30004,apartment_complex,AMLI at Northwinds,34.0633594,-84.285294,http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/northwinds,"32000 Gardner Dr, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=17128731646805197785,(888) 479-2936
ChIJH_Guou109YgRyFBvowRi5mc,30004,apartment_complex,Equity Residential,34.054129,-84.325337,http://www.equityapartments.com/,"11251 Alpharetta Hwy, Roswell, GA 30076, USA",https://maps.google.com/?cid=7486779202611400904,(770) 442-3130
ChIJu8rplSZ19YgRp_yii3fhMJo,30004,apartment_complex,AMLI North Point,34.036344,-84.309469,http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/north-point,"9000 Beaver Creek Rd, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=11110628184283085991,(678) 971-2316
ChIJYcl2oEh09YgRMKVm6G6TRsA,30004,apartment_complex,Gramercy Park | John Wieland Homes,34.0847537,-84.3226296,http://www.jwhomes.com/,"Gramercy Ln, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=13854923408206636336,(770) 619-4325
ChIJW1WdyV969YgRaM5LEeziCzc,30004,apartment_complex,Cadence at Woodmont | John Wieland Homes and Neighborhoods | jwhomes.com,34.2411228,-84.352619,http://www.jwhomes.com/cadence,"193 Cadence Trail, Canton, GA 30115, USA",https://maps.google.com/?cid=3966513400360193640,(770) 479-0838
"ChIJqWc9Lwye9YgRO0WKgqnFz4k","30005","apartment_complex","IMT Deerfield","34.10091499999999","-84.25634199999999","http://www.imtresidential.com/imtDeerfield","13125 Morris Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=9930373035205477691","(678) 367-0186"
"ChIJJQhWkU2e9YgRtqAUpuwEuTg","30005","apartment_complex","Wood Bridge Apartments","34.065184","-84.239718","http://www.woodbridgeaptsga.com/","680 Park Bridge Pkwy, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=4087303551260598454","(770) 663-7787"
"ChIJ1dczIqN19YgRN9ExB_Acbro","30005","apartment_complex","Waterstone At Big Creek Apartment Homes","34.108854","-84.226969","http://www.waterstoneatbigcreek.com/","50 Estuary Trail, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=13433706555731202359","(855) 373-7992"
"ChIJI1VThayf9YgREuaUiC5rqV8","30005","apartment_complex","Alara Park Bridge","34.060109","-84.235174","http://www.alaraparkbridgeapts.com/","15000 Parkview Ln, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=6893158552271382034","(770) 346-9600"
"ChIJP3rG1TOe9YgRXYbPy_mXHGs","30005","apartment_complex","The Pointe at Preston Ridge","34.0691069","-84.2565654","http://www.thepointeatprestonridge.com/","950 Executive Dr, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=7718210960528213597","(855) 653-4309"
"ChIJxYHazXSe9YgR2kuCeV_y9NE","30005","apartment_complex","Stoneleigh at Deerfield Apartments","34.101888","-84.24906849999999","http://www.thestoneleighatdeerfieldapartments.com/","1800 Deerfield Point, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=15128983540118735834","(770) 569-2474"
"ChIJlRLzA-Ge9YgROEVJS7PLTKw","30005","apartment_complex","Addison Place","34.0633668","-84.20880969999999","http://www.addisonapts.com/","5100 Abbotts Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=12415522243676292408","(678) 393-2722"
"ChIJn_u0sGWe9YgRM_CJq8G0Zf0","30005","apartment_complex","Windward Place Apartments","34.0902715","-84.23777","http://www.windwardplaceapartments.com/","3080 Market Pl, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=18259199008143175731","(770) 751-0202"
"ChIJ624uq0ye9YgRygLOfX1hA5M","30005","apartment_complex","Belmont At Park Bridge","34.0629946","-84.2440586","http://www.belmont-apts.com/","150 Rockberry Ln, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=10593417940114997962","(770) 664-6502"
"ChIJqy3ke4V19YgRJsLbTVG6xfE","30005","apartment_complex","Webb Bridge Crossing","34.0751264","-84.2785334","http://www.webbbridgecrossingapts.com/","5000 Webb Bridge Ct, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=17421535591913996838","(855) 814-7534"
"ChIJj63rRwGe9YgRexIL7p0z-sc","30005","apartment_complex","Camden Deerfield Apartments","34.104254","-84.266008","https://www.camdenliving.com/alpharetta-ga-apartments/camden-deerfield","13200 Summit Blvd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=14409886711121908347","(770) 754-0700"
"ChIJ5Ro5bQ6e9YgRDUDIZB2WGg0","30005","apartment_complex","Deerfield Village Apartments","34.0981576","-84.256204","http://www.liveatdeerfieldvillage.com/","13085 Morris Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=944232124876603405","(770) 569-8600"
"ChIJT6MrBwSe9YgRpaSUcUUPMnk","30005","apartment_complex","Northpark Estates","34.1027306","-84.2646901","http://www.northparkwmp.com/","13201 Deerfield Pkwy, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=8733059418357540005","(770) 752-6300"
"ChIJv3TJgmSe9YgRvVViSuknj1k","30005","apartment_complex","The Ascent at Windward","34.095567","-84.232877","http://www.ascentwindward.com/","18000 Masters Way, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=6453420673974031805","(770) 752-4733"
"ChIJ02Ft5jCe9YgRJ5fE48NS7Oo","30005","apartment_complex","Cypress Point Apartment Homes","34.0726575","-84.2558241","http://www.apartmentalpharettaga.com/","3500 North Point Pkwy, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=16927996100672263975","(770) 783-3462"
"ChIJAexdECac9YgRBjcRbxHjtIA","30005","apartment_complex","Walton Bluegrass & The Legacy at Walton Bluegrass","34.107714","-84.21695699999999","http://www.waltoncommunities.com/alpharetta-apartments/walton-bluegrass","1625 Oak Farm Dr, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=9274287196680042246","(770) 740-2669"
"ChIJiQhCrwSe9YgRmI-9d1C2RHU","30005","apartment_complex","Village of Devinshire Condos","34.0999838","-84.2648042","","3301 Deerfield Pkwy, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=8450079257576443800","(770) 475-7633"
"ChIJl9FLeNuf9YgRSeJsO4m_94o","30005","apartment_complex","Collingwood Apartments","34.0493098","-84.26179140000001","http://www.collingwoodram.com/","3400 Kimball Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=10013682892610003529","(770) 667-3211"
"ChIJERvQNiuc9YgRXw-LfVK4AVM","30005","apartment_complex","The Venue Big Creek Apartments","34.1106361","-84.2274357","https://www.thevenuebigcreek.com/","50 Venue Way, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=5981264444557823839","(678) 339-0100"
"ChIJC6O7koR19YgRiemIX9HRIUg","30005","apartment_complex","Haven at Avalon","34.0715653","-84.27873009999999","http://www.havenatavalon.com/","1213 Avalon Blvd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=5197666142143441289","(770) 285-8585"
"ChIJ8c2PDBp19YgRdPy71TKzZ_A","30009","apartment_complex","Parc Alpharetta Apartments","34.05056","-84.302784","http://www.parcalpharetta.com/","1000 Fanfare Way, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=17323011522619505780","(866) 452-6020"
"ChIJzWCCU5519YgR2cPQTK56te0","30009","apartment_complex","AMLI at Northwinds","34.0633594","-84.28529399999999","http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/northwinds","32000 Gardner Dr, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=17128731646805197785","(888) 479-2936"
"ChIJqy3ke4V19YgRJsLbTVG6xfE","30009","apartment_complex","Webb Bridge Crossing","34.0751264","-84.2785334","http://www.webbbridgecrossingapts.com/","5000 Webb Bridge Ct, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=17421535591913996838","(855) 814-7534"
"ChIJq-enVcp09YgRkwiM3M36MDQ","30009","apartment_complex","Wood Creek at Roswell","34.0255056","-84.32692089999999","http://www.gscapts.com/apartments/roswell_ga/zip_30076/gsc/4525/","600 Old Holcomb Bridge Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=3760781450929768595","(888) 913-5956"
"ChIJu8rplSZ19YgRp_yii3fhMJo","30009","apartment_complex","AMLI North Point","34.036344","-84.30946899999999","http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/north-point","9000 Beaver Creek Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=11110628184283085991","(678) 971-2316"
"ChIJuS4zmk109YgR3kB_eZ-ym2c","30009","apartment_complex","The Lex- Alpharetta","34.078576","-84.315252","http://www.thelexapts.com/","1000 Lexington Farm Dr, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=7465757205304656094","(678) 554-4578"
"ChIJfbs8cNJ09YgRD7itvBWvRO4","30009","apartment_complex","Aspen Pointe Apartments","34.0305227","-84.3204224","http://www.jamcoproperties.com/property/26/Aspen-Pointe-Apartments","1300 Gran Crique Dr, Roswell, GA 30076, USA","https://maps.google.com/?cid=17169040187337848847","(888) 653-9489"
"ChIJn-riP8109YgRxWtKzrpmvDE","30009","apartment_complex","Riverwood Apartments","34.0236779","-84.333241","http://www.riverwood-apts.com/","1045 Holcomb Bridge Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=3583852355991006149","(770) 998-1870"
"ChIJC6O7koR19YgRiemIX9HRIUg","30009","apartment_complex","Haven at Avalon","34.0715653","-84.27873009999999","http://www.havenatavalon.com/","1213 Avalon Blvd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=5197666142143441289","(770) 285-8585"
"ChIJleYUZtV09YgRUWpcNn08mbM","30009","apartment_complex","Belcourt Apartments","34.0287232","-84.31385179999999","http://www.belcourtapts.com/","2200 Belcourt Pkwy, Roswell, GA 30076, USA","https://maps.google.com/?cid=12941441512706435665","(866) 468-8552"
"ChIJLW0X3sl09YgRkgcpZGE0KzE","30009","apartment_complex","Roswell Creek Apartments","34.0265777","-84.33304","http://www.myroswellcreek.com/","1000 Holcomb Bridge Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=3542983124753909650","(770) 992-8000"
"ChIJYZAGCDUL9YgRJ2IyA4Yh8OA","30009","apartment_complex","Roswell Village Apartments","34.0200503","-84.331501","http://www.liveatroswellvillage.com/","100 Hemingway Ln, Roswell, GA 30075, USA","https://maps.google.com/?cid=16208491918369382951","(770) 518-8300"
"ChIJl3NnY0509YgRgLyC9kYBcbg","30009","apartment_complex","Saddle Creek Apartments","34.080957","-84.3183861","","1465 Mid Broadwell Rd # 5000, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=13290405379642145920","(770) 663-0054"
"ChIJJSJfzGV19YgRrg7WKSIJDCQ","30009","apartment_complex","AMLI at Milton Park","34.0498018","-84.27990029999999","http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/milton-park","26000 Mill Creek Ave, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=2597461127421365934","(678) 436-3840"
"ChIJH_Guou109YgRyFBvowRi5mc","30009","apartment_complex","Equity Residential","34.054129","-84.32533699999999","http://www.equityapartments.com/","11251 Alpharetta Hwy, Roswell, GA 30076, USA","https://maps.google.com/?cid=7486779202611400904","(770) 442-3130"
"ChIJM0mLkst09YgREGddryPgnN0","30009","apartment_complex","The Crossings at Holcomb Bridge Apartments","34.0262879","-84.3288972","http://www.thecrossingsatholcombbridge.com/","100 Creekside Way, Roswell, GA 30076, USA","https://maps.google.com/?cid=15968884822619547408","(855) 332-6890"
"ChIJBWjd_rh09YgRxEnrNghGEMk","30009","apartment_complex","Grande Oaks Apartments","34.0384521","-84.33596829999999","http://www.bellapartmentliving.com/GA/Atlanta/Grande-Oaks","100 Legacy Oaks Cir, Roswell, GA 30076, USA","https://maps.google.com/?cid=14488157002345957828","(770) 587-1008"
"ChIJM6SapPF09YgR2rpKILS8re0","30009","apartment_complex","Rosemont Apartments","34.058265","-84.32674899999999","http://rosemontapthomes.com/","1900 Rosemont Pkwy, Roswell, GA 30076, USA","https://maps.google.com/?cid=17126552439781767898","(855) 646-0471"
"ChIJYZAGCDUL9YgRejrgxEBW_SA","30009","apartment_complex","Gables Residential","34.0200503","-84.331501","http://gables.com/","100 Hemingway Ln, Roswell, GA 30075, USA","https://maps.google.com/?cid=2377151014502414970","(770) 640-1686"
"ChIJdxVeq-md9YgRIWAFmhbb420","30009","apartment_complex","Manchester At Mansell Apartments","34.03975399999999","-84.32590499999999","http://www.manchesteratmansell.com/","401 Huntington Dr, Roswell, GA 30076, USA","https://maps.google.com/?cid=7918413459967270945","(770) 587-5545"
"ChIJP3rG1TOe9YgRXYbPy_mXHGs","30022","apartment_complex","The Pointe at Preston Ridge","34.0691069","-84.2565654","http://www.thepointeatprestonridge.com/","950 Executive Dr, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=7718210960528213597","(855) 653-4309"
"ChIJu8rplSZ19YgRp_yii3fhMJo","30022","apartment_complex","AMLI North Point","34.036344","-84.30946899999999","http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/north-point","9000 Beaver Creek Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=11110628184283085991","(678) 971-2316"
"ChIJqWc9Lwye9YgRO0WKgqnFz4k","30022","apartment_complex","IMT Deerfield","34.10091499999999","-84.25634199999999","http://www.imtresidential.com/imtDeerfield","13125 Morris Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=9930373035205477691","(678) 367-0186"
"ChIJl9FLeNuf9YgRSeJsO4m_94o","30022","apartment_complex","Collingwood Apartments","34.0493098","-84.26179140000001","http://www.collingwoodram.com/","3400 Kimball Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=10013682892610003529","(770) 667-3211"
"ChIJJSJfzGV19YgRrg7WKSIJDCQ","30022","apartment_complex","AMLI at Milton Park","34.0498018","-84.27990029999999","http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/milton-park","26000 Mill Creek Ave, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=2597461127421365934","(678) 436-3840"
"ChIJI1VThayf9YgREuaUiC5rqV8","30022","apartment_complex","Alara Park Bridge","34.060109","-84.235174","http://www.alaraparkbridgeapts.com/","15000 Parkview Ln, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=6893158552271382034","(770) 346-9600"
"ChIJM-NpkKQK9YgRitxPRigE7J8","30022","apartment_complex","Ashley Forest Apartments","34.0044152","-84.2785736","http://www.ashleyforestapts.com/","9230 Nesbit Ferry Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=11523590117559098506","(770) 642-4897"
"ChIJl5kh4JkK9YgRIJqvMzE8tdA","30022","apartment_complex","Holcomb's Pond Apartments","33.993997","-84.280531","http://www.holcombspondapartments.com/","2745 Holcomb Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=15038992712691849760","(770) 574-6850"
"ChIJxYHazXSe9YgR2kuCeV_y9NE","30022","apartment_complex","Stoneleigh at Deerfield Apartments","34.101888","-84.24906849999999","http://www.thestoneleighatdeerfieldapartments.com/","1800 Deerfield Point, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=15128983540118735834","(770) 569-2474"
"ChIJJQhWkU2e9YgRtqAUpuwEuTg","30022","apartment_complex","Wood Bridge Apartments","34.065184","-84.239718","http://www.woodbridgeaptsga.com/","680 Park Bridge Pkwy, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=4087303551260598454","(770) 663-7787"
"ChIJlRLzA-Ge9YgROEVJS7PLTKw","30022","apartment_complex","Addison Place","34.0633668","-84.20880969999999","http://www.addisonapts.com/","5100 Abbotts Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=12415522243676292408","(678) 393-2722"
"ChIJq4rR_aIK9YgR7ZOonDyX1fE","30022","apartment_complex","Nesbit Ferry Crossing Apartments","34.0018818","-84.2781524","http://www.bellapartmentliving.com/ga/alpharetta/nesbit-ferry-crossing/","100 Saratoga Dr, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=17426000619762127853","(678) 585-0094"
"ChIJ8c2PDBp19YgRdPy71TKzZ_A","30022","apartment_complex","Parc Alpharetta Apartments","34.05056","-84.302784","http://www.parcalpharetta.com/","1000 Fanfare Way, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=17323011522619505780","(866) 452-6020"
"ChIJ624uq0ye9YgRygLOfX1hA5M","30022","apartment_complex","Belmont At Park Bridge","34.0629946","-84.2440586","http://www.belmont-apts.com/","150 Rockberry Ln, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=10593417940114997962","(770) 664-6502"
"ChIJzWCCU5519YgR2cPQTK56te0","30022","apartment_complex","AMLI at Northwinds","34.0633594","-84.28529399999999","http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/northwinds","32000 Gardner Dr, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=17128731646805197785","(888) 479-2936"
"ChIJ9wg-Lp0K9YgR3UjyvXkv2Zc","30022","apartment_complex","Nesbit Palisades","33.986239","-84.27156099999999","http://www.liveatnesbitpalisades.com/","8520 S Holcomb Bridge Way, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=10941828969597651165","(855) 349-3580"
"ChIJ6ZTOM42f9YgRsb1LLugBOdI","30022","apartment_complex","St Andrews Apartments","34.027611","-84.250439","http://www.standrewsapartmenthomes.com/","10055 Jones Bridge Rd, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=15148140918358130097","(770) 663-7566"
"ChIJaSd81aIK9YgRUPKCIA3c-Z4","30022","apartment_complex","Champions Green Apartments","34.001014","-84.28040399999999","http://venterraliving.com/championsgreen/rent_pricing_availability?id=CHGGGM006","1001 Champions Green Pkwy, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=11455429076131705424","(678) 534-7168"
"ChIJozDXFmp19YgRLWYW9HVVxPU","30022","apartment_complex","ALARA North Point Apartments","34.0445359","-84.28573849999999","http://www.alaranorthpoint.com/","900 Jameson Pass, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=17709373599822276141","(770) 772-3031"
"ChIJDQvdMZoK9YgRJR2_0n-ndPo","30022","apartment_complex","Seven Pines Apartments & Townhomes","33.9929512","-84.27729339999999","http://www.sevenpinesapts.com/","2845 Holcomb Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=18047233774218845477","(770) 992-4978"
"ChIJl9FLeNuf9YgRSeJsO4m_94o","30023","apartment_complex","Collingwood Apartments","34.0493098","-84.26179140000001","http://www.collingwoodram.com/","3400 Kimball Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=10013682892610003529","(770) 667-3211"
