"place_id","zipcode","place_type","place_name","latitude","longitude","website_url","property_address","map_url","phone"
"ChIJb5W200cd9YgRGOlYSWQzYKY","30320","church","East Point Church of God","33.691845","-84.44923899999999","","1857 Connally Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=11988638713880570136","(404) 761-2295"
"ChIJEUoLpb8C9YgRvfadk4cfal0","30320","church","Impact Church","33.6911116","-84.4194924","http://impactdoingchurchdifferently.org","2323 Sylvan Rd, Atlanta, GA 30344, USA","https://maps.google.com/?cid=6731227260216276669","(404) 577-2826"
"ChIJXTvjxJH89IgRO-O4cGSKjDg","30320","hindu_temple","Hindu Temple of Atlanta","33.5953926","-84.408705","http://www.hindutempleofatlanta.org/","5851 GA-85, Riverdale, GA 30274, USA","https://maps.google.com/?cid=4074783926855983931","(770) 907-7102"
"ChIJRZreHJWd9YgRhIJBTiiy2HU","30004","church","Founding Faith Worship Center","34.1313256","-84.25103949999999","http://www.foundingfaith.org/","6225 Atlanta Hwy, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=8491732983588422276","(770) 772-0888"
"ChIJpdU8o_id9YgR5wtgNRTB7Oc","30004","church","C3 Church Milton","34.1142549","-84.2685525","http://www.thec3church.com/","13695 GA-9, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=16711944609804061671","(678) 696-1401"
"ChIJUywezrWd9YgRrCX7v510KaI","30004","church","Vision Baptist Church in Alpharetta, GA","34.1314065","-84.23228200000001","https://visionbaptist.com/","1125 Alpha Dr, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=11684998929069057452","(770) 456-5881"
"ChIJJ8zKPHd39YgRpNJ68A0HPBA","30004","church","Liberty Grove Church","34.186485","-84.31631230000001","","Alpharetta, GA 30004, USA","https://maps.google.com/?cid=1169817759660036772",""
"ChIJTe-7XRp39YgRg487kJVC9Yw","30004","church","Boiling Springs Primitive Baptist Church","34.1657997","-84.3242556","http://www.boilingspringspbc.org/","1200 Birmingham Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=10157097744741404547","(404) 790-9793"
"ChIJK9N0mpqd9YgRbx4QpOGpjts","30004","church","Midway Community Church","34.1421677","-84.25753899999999","http://www.midwaycommunitychurch.org/","3365 Francis Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=15820769327584386671","(770) 754-1555"
"ChIJJZ3jSgmd9YgRXCtUOtTBxl4","30004","church","Midway United Methodist Church","34.1566875","-84.2423957","http://midwayumc.org/","5025 Atlanta Hwy, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=6829359002209758044","(770) 475-5230"
"ChIJB8ACQpWd9YgRdZr_Y4rhYx8","30004","place_of_worship","Alpharetta church of Christ","34.1311988","-84.2497801","https://www.alpharettacoc.com/","160 Martin Dr, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=2261899422369553013","(770) 282-7575"
"ChIJrd8-bgGe9YgRyW7VhmDlUMs","30004","church","Sandra Wilson Ministries","34.10401559999999","-84.2666555","","17105 Deer Point Ct, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=14650461790577979081","(770) 558-6593"
"ChIJS8iz3wG14RQRc78x7CKKeZk","30004","mosque","Hamzah Islamic Center","34.1173768","-84.24862879999999","http://www.masjidhamzah.com/","665 Tidwell Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=11059022242581167987","(770) 558-3519"
"ChIJ-8OwsaN29YgRc4Xq9W-JLN0","30004","church","Providence Baptist Church","34.1186622","-84.3374261","","14500 Providence Rd, Milton, GA 30004, USA","https://maps.google.com/?cid=15937264295317505395",""
"ChIJfe9z9wB29YgRLMRXXGjVzZs","30004","church","Stonecreek Church","34.1120458","-84.27268599999999","http://www.stonecreekchurch.org/","13540 GA-9, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=11226864090307085356","(770) 754-7900"
"ChIJLdnTR--d9YgRsq7kWYIKF9c","30004","church","County Line Baptist Church","34.120406","-84.2549049","","430 Strickland Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=15498868197589036722","(770) 475-9429"
"ChIJzQ3sJnF29YgRvQIelKiUA9E","30004","church","Bethany Baptist Church","34.1195405","-84.2860311","http://www.hightowerbaptist.org/556068","2065 Bethany Church Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=15061045030617481917","(770) 475-6748"
"ChIJhSnoxAd29YgRUACdqW96TRM","30004","church","St Aidan's Episcopal Church","34.1112559","-84.27909989999999","http://www.staidans.org/","13560 Cogburn Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=1390902479932948560","(770) 521-0207"
"ChIJxyjfMwV29YgRB3nmVh8J9Bo","30004","church","Morning Star Chapel","34.119747","-84.278018","http://www.morningstarchapel.org/","2780 Bethany Bend, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=1942187369510107399","(678) 756-0631"
"ChIJodndWsCd9YgR0iKi7WRMtZg","30004","church","Calvary Chapel Alpharetta","34.127063","-84.24624399999999","http://www.calvaryalpharetta.com/","200 James Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=11003785260916941522","(770) 442-8167"
"ChIJ9YIJmYWd9YgRKtn_6k-OdYo","30004","church","Community of Christ","34.14319","-84.262765","http://www.cofchrist.org/","3315 Francis Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=9977037023405398314","(770) 521-1112"
"ChIJlY77_4x19YgRtgWhxDpUmQ8","30004","hindu_temple","Hanuman Mandir","34.08426239999999","-84.27800309999999","http://www.srihanuman.org/","390 Cumming St Ste B, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=1124022193389372854","(770) 475-7701"
"ChIJiV9qsRN09YgRjVM-NPH83yI","30004","church","Christ Church of India in Atlanta","34.093583","-84.34065799999999","http://www.christchurchindia.org/","12760 Birmingham Hwy, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=2513005229989843853",""
"ChIJ7bbj-22e9YgR67qbDpI8Mmc","30005","church","Habakkuk Center Ministries","34.0698939","-84.20728659999999","http://www.habakkukchristianministries.com/","11877 Douglas Rd #102334, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=7436072532750088939","(770) 410-9334"
"ChIJI62xHX2e9YgRnkzbs4ykuJ8","30005","church","Union Hill Church","34.098121","-84.2321985","http://www.unionhillalpharetta.com/","4250 McGinnis Ferry Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=11509129771965172894",""
"ChIJYdZZi_2e9YgRPPvhlztrc4I","30005","church","Messiah Lutheran Church","34.0622592","-84.22023039999999","http://www.messiahlutheran.ws/","4765 Kimball Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=9399974750947769148","(770) 751-9357"
"ChIJMWpfOv6e9YgRH4rn4GLmTuQ","30005","church","Christ the Shepherd Lutheran Church","34.0636251","-84.224487","http://www.cts.org/","4655 Webb Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=16451339801185454623","(770) 475-0640"
"ChIJe9AlAxqc9YgRQe3OTSZ0tZ0","30005","church","Forsyth Primitive Baptist Church","34.1162092","-84.20158529999999","","Alpharetta, GA 30005, USA","https://maps.google.com/?cid=11364116942602300737","(770) 205-5286"
"ChIJyRKoMtKf9YgRIrSWWsr9KTE","30005","church","North Point Community Church","34.0575715","-84.2597837","http://northpoint.org/","4350 North Point Pkwy, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3542641627448652834","(678) 892-5000"
"ChIJMwYv7S-Z9YgRe4lwj6T_vjM","30005","church","Johns Creek Baptist Church","34.0706742","-84.17542619999999","http://jcbc.org/","6910 McGinnis Ferry Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=3728698623755585915","(770) 623-8203"
"ChIJQ3o1mbue9YgRp0Mxbn1u4HM","30005","church","Lord of Life Lutheran Church","34.0913113","-84.2006674","","5390 McGinnis Ferry Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=8349795194143589287","(770) 740-1279"
"ChIJm66DHJ-e9YgRP0CvVScWxMs","30005","place_of_worship","Sathyanarayana Swamy Temple","34.1022871","-84.20932499999999","http://www.sanatanatemple.org/","225 Curie Dr #300, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=14682885043331743807","(470) 210-4492"
"ChIJRw4Jtaqf9YgRr3mlyQzoai8","30005","church","Messiah Church","34.062263","-84.2202247","http://messiahlutheran.ws/","4765 Kimball Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=3416798408934259119","(770) 751-9357"
"ChIJC5yqeqqf9YgRKvbR1mARZbo","30005","church","Big Creek Church","34.0589878","-84.22853150000002","","Alpharetta, GA 30005, USA","https://maps.google.com/?cid=13431160571320989226",""
"ChIJYRId6Id19YgRj0sFKmHHSUo","30005","church","Saint James United Methodist Church","34.0760428","-84.2723048","http://www.stjamesumc.org/","3000 Webb Bridge Rd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=5353028852237290383","(678) 762-1543"
"ChIJsxQ51a6f9YgRN1P1FabfkSo","30005","synagogue","Congregation Gesher L'Torah","34.05423500000001","-84.23331229999999","http://gltorah.org/","4320 Kimball Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3067478725641982775","(770) 777-4009"
"ChIJXRK-XiwL9YgReys0iJc_jyk","30005","church","Church of the Savior","34.06031899999999","-84.2274429","","100 Prospect Pl, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=2994682197282401147","(678) 447-3220"
"ChIJ7ydNPLWe9YgRjmDgXt9aR0g","30005","church","Cross Plains Church","34.0845433","-84.1868621","","Cumming, GA 30041, USA","https://maps.google.com/?cid=5208231409493237902",""
"ChIJUywezrWd9YgRrCX7v510KaI","30005","church","Vision Baptist Church in Alpharetta, GA","34.1314065","-84.23228200000001","https://visionbaptist.com/","1125 Alpha Dr, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=11684998929069057452","(770) 456-5881"
"ChIJfe9z9wB29YgRLMRXXGjVzZs","30005","church","Stonecreek Church","34.1120458","-84.27268599999999","http://www.stonecreekchurch.org/","13540 GA-9, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=11226864090307085356","(770) 754-7900"
"ChIJhSnoxAd29YgRUACdqW96TRM","30005","church","St Aidan's Episcopal Church","34.1112559","-84.27909989999999","http://www.staidans.org/","13560 Cogburn Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=1390902479932948560","(770) 521-0207"
"ChIJPcNkmfyb9YgRQXi-OZanQYg","30005","church","First Redeemer Church","34.11143769999999","-84.18100009999999","http://www.firstredeemer.org/","2100 Peachtree Pkwy, Cumming, GA 30041, USA","https://maps.google.com/?cid=9818312926300108865","(678) 513-9400"
"ChIJRZreHJWd9YgRhIJBTiiy2HU","30005","church","Founding Faith Worship Center","34.1313256","-84.25103949999999","http://www.foundingfaith.org/","6225 Atlanta Hwy, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=8491732983588422276","(770) 772-0888"
"ChIJSyRyEhV09YgRQ17UU1lRKH8","30009","church","Jehovah's Witnesses","34.0917908","-84.33462159999999","http://www.jw.org/en/","910 Mayfield Rd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=9162662885985640003","(770) 442-2862"
"ChIJjSfwf5d19YgRH6QTXJYiETo","30009","church","Alpharetta Presbyterian Church","34.0769245","-84.28860809999999","http://www.alpharettapres.com/","180 Academy St, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=4184163557989131295","(770) 751-0033"
"ChIJLRpVyWx09YgR3tsxywlmPAI","30009","church","Alpharetta First Baptist Church","34.0760558","-84.29293229999999","http://www.fbca.com/","44 Academy St, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=161115878928276446","(770) 475-6556"
"ChIJn6KdDaZ19YgRhW0cyEWZtIM","30009","church","Grace North Atlanta Church","34.0711972","-84.3008725","http://www.gracenorthatlanta.org/","175 Roswell St, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=9490378839765577093","(770) 331-1010"
"ChIJb8Xj2Lx19YgR85FjhMFnmaQ","30009","church","Alpharetta First United Methodist Church","34.0778666","-84.2938796","http://afumc.org","69 N Main St, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=11860625174504378867","(770) 475-5576"
"ChIJYRId6Id19YgRj0sFKmHHSUo","30009","church","Saint James United Methodist Church","34.0760428","-84.2723048","http://www.stjamesumc.org/","3000 Webb Bridge Rd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=5353028852237290383","(678) 762-1543"
"ChIJ85-wa1V09YgRmU6BOYhx38I","30009","church","Spirit of God Christian Church","34.0596207","-84.3073663","http://www.spiritofgodcc.org/","1675-A Hembree Rd., Alpharetta, GA 30009, USA","https://maps.google.com/?cid=14042066993058762393","(770) 777-6889"
"ChIJz4p7FVp09YgR4aDWoGo3EWY","30009","mosque","Islamic Center of North Fulton","34.0734875","-84.3233784","http://www.icnf.org/","1265 Rucker Rd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=7354720597577212129","(678) 297-0019"
"ChIJbwshpcd09YgRiZkvGqt6Elg","30009","church","Olive Branch Tabernacle Of Faith","34.0360833","-84.33134629999999","http://www.obtoffaith.com/","1550 Warsaw Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=6346269700215773577","(470) 231-4251"
"ChIJkVsKbMd09YgRW2vsll2AG4I","30009","church","Saint David's Episcopal Church","34.0376642","-84.3320708","http://stdavidchurch.org/","1015 Old Roswell Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=9375228188754209627","(770) 993-6084"
"ChIJqazv5sN09YgR7ffQrk89sQ0","30009","church","Communitas UMC","34.0404602","-84.32746619999999","http://www.communitasumc.org/","1154-, 1164 Old Roswell Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=986637205815490541","(404) 433-1186"
"ChIJkSqZ4Kl19YgRaxuEpj5eSCs","30009","church","The River Church","34.0665944","-84.3076239","","501 S Main St Suite 101, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=3118846365128727403","(678) 860-0971"
"ChIJi4w75sB09YgRbiRUDapzCPw","30009","church","North Ga United Methodist Church","34.0411176","-84.3310571","","70 Mansell Ct, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=18160892671576777838","(770) 362-1002"
"ChIJZSEXPsd09YgRPB5UR1DElwQ","30009","church","Saint Davids Church","34.0379189","-84.33253760000001","http://stdavidchurch.org/","1015 Old Roswell Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=330948946708143676","(770) 993-1094"
"ChIJV7PEE7F09YgRu7rwPi9gs7Q","30009","mosque","Roswell Community Masjid (RCM)","34.030472","-84.34017899999999","http://www.roswellmasjid.org/","345 Market Pl, Roswell, GA 30075, USA","https://maps.google.com/?cid=13020856703693929147","(770) 640-1411"
"ChIJH9Hu8T9z9YgRqhUt_NN8d54","30009","church","Northside church of Christ","34.04582870000001","-84.3755967","http://www.nschurchofchrist.org/","10920 Woodstock Rd, Roswell, GA 30075, USA","https://maps.google.com/?cid=11418732630131938730","(770) 993-3512"
"ChIJyRKoMtKf9YgRIrSWWsr9KTE","30009","church","North Point Community Church","34.0575715","-84.2597837","http://northpoint.org/","4350 North Point Pkwy, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3542641627448652834","(678) 892-5000"
"ChIJXdcf9S119YgRhBSVufwEq5o","30009","church","Epiphany Byzantine Catholic Church","34.0271189","-84.3011204","http://www.epiphanybyzantinecatholic.org/","2030 Old Alabama Rd, Roswell, GA 30076, USA","https://maps.google.com/?cid=11145007186350249092","(770) 993-0973"
"ChIJS3x7ma0M9YgRkmcaA4jItv4","30009","church","Roswell United Methodist Church","34.0208203","-84.36399059999999","http://www.rumc.com/","814 Mimosa Blvd, Roswell, GA 30075, USA","https://maps.google.com/?cid=18354077817888204690","(770) 993-6218"
"ChIJhSnoxAd29YgRUACdqW96TRM","30009","church","St Aidan's Episcopal Church","34.1112559","-84.27909989999999","http://www.staidans.org/","13560 Cogburn Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=1390902479932948560","(770) 521-0207"
"ChIJyRKoMtKf9YgRIrSWWsr9KTE","30022","church","North Point Community Church","34.0575715","-84.2597837","http://northpoint.org/","4350 North Point Pkwy, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3542641627448652834","(678) 892-5000"
"ChIJ0z3jvlR19YgRrfjlqc7B2bY","30022","church","Mount Pisgah United Methodist Church | Worship Center (North Campus)","34.021156","-84.275999","http://www.mountpisgah.org/","2850 Old Alabama Rd, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=13175775278206941357","(678) 336-3000"
"ChIJodFXPKCf9YgRweUHDikF7C8","30022","place_of_worship","Johns Creek Baha'i Center","34.0414236","-84.2291889","http://www.bahaiunitycenter.org/","10690 Jones Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3453140688173524417","(678) 393-9500"
"ChIJYdZZi_2e9YgRPPvhlztrc4I","30022","church","Messiah Lutheran Church","34.0622592","-84.22023039999999","http://www.messiahlutheran.ws/","4765 Kimball Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=9399974750947769148","(770) 751-9357"
"ChIJlx7Nn60K9YgRyRUcN1xTfew","30022","church","Mount Pisgah United Methodist Church | Church Offices (South Campus)","34.01856800000001","-84.279521","http://www.mountpisgah.org/","9820 Nesbit Ferry Rd, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=17040868220566509001","(678) 336-3000"
"ChIJ046-y1d19YgR0GbzcDZAyGw","30022","church","Prince of Peace Lutheran Church","34.0291201","-84.27020659999999","http://www.poplutheranchurch.com/","10250 Haynes Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=7838585754005759696","(770) 475-4250"
"ChIJlx7Nn60K9YgRIbCeTt_stFQ","30022","church","Mt Pisgah Summer Camp","34.018596","-84.27949769999999","http://www.experiencepisgah.org/","9820 Nesbit Ferry Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=6103763838834749473","(770) 442-2796"
"ChIJ43egSROf9YgR-WM5FD3cay4","30022","church","Atlanta Chinese Christian Church","34.0400412","-84.2132094","http://www.acccn.org/","5055 E Morton Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3345009303143146489","(770) 740-1868"
"ChIJc4g3pP2h9YgRGRzd_rdSLzo","30022","church","Perimeter Church Office Annex","34.0145219","-84.1931692","http://www.perimeter.org/","Ventana Way, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=4192660728313617433","(678) 405-2205"
"ChIJMWpfOv6e9YgRH4rn4GLmTuQ","30022","church","Christ the Shepherd Lutheran Church","34.0636251","-84.224487","http://www.cts.org/","4655 Webb Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=16451339801185454623","(770) 475-0640"
"ChIJ7bbj-22e9YgR67qbDpI8Mmc","30022","church","Habakkuk Center Ministries","34.0698939","-84.20728659999999","http://www.habakkukchristianministries.com/","11877 Douglas Rd #102334, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=7436072532750088939","(770) 410-9334"
"ChIJRw4Jtaqf9YgRr3mlyQzoai8","30022","church","Messiah Church","34.062263","-84.2202247","http://messiahlutheran.ws/","4765 Kimball Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=3416798408934259119","(770) 751-9357"
"ChIJC5yqeqqf9YgRKvbR1mARZbo","30022","church","Big Creek Church","34.0589878","-84.22853150000002","","Alpharetta, GA 30005, USA","https://maps.google.com/?cid=13431160571320989226",""
"ChIJ85-wa1V09YgRmU6BOYhx38I","30022","church","Spirit of God Christian Church","34.0596207","-84.3073663","http://www.spiritofgodcc.org/","1675-A Hembree Rd., Alpharetta, GA 30009, USA","https://maps.google.com/?cid=14042066993058762393","(770) 777-6889"
"ChIJsxQ51a6f9YgRN1P1FabfkSo","30022","synagogue","Congregation Gesher L'Torah","34.05423500000001","-84.23331229999999","http://gltorah.org/","4320 Kimball Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3067478725641982775","(770) 777-4009"
"ChIJXRK-XiwL9YgReys0iJc_jyk","30022","church","Church of the Savior","34.06031899999999","-84.2274429","","100 Prospect Pl, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=2994682197282401147","(678) 447-3220"
"ChIJYRId6Id19YgRj0sFKmHHSUo","30022","church","Saint James United Methodist Church","34.0760428","-84.2723048","http://www.stjamesumc.org/","3000 Webb Bridge Rd, Alpharetta, GA 30009, USA","https://maps.google.com/?cid=5353028852237290383","(678) 762-1543"
"ChIJqcVCzAig9YgRWFKmCJQvVdI","30022","church","Jehovah's Witnesses","34.0068895","-84.26459960000001","","9400 Brumbelow Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=15156072433832055384","(770) 594-9400"
"ChIJT7ZWtvmf9YgRWoZvpl8i_Xc","30022","church","Saint Brigid Catholic Church","34.0227842","-84.2606601","http://www.saintbrigid.org/","3400 Old Alabama Rd, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=8646104653830784602","(678) 393-0060"
"ChIJD1ZV8_yh9YgRv4d0TKU0UY4","30022","church","Perimeter Church","34.01292970000001","-84.19579","http://www.perimeter.org/","9500 Medlock Bridge Rd, Johns Creek, GA 30097, USA","https://maps.google.com/?cid=10255035711056283583","(678) 405-2000"
"ChIJyRKoMtKf9YgRIrSWWsr9KTE","30023","church","North Point Community Church","34.0575715","-84.2597837","http://northpoint.org/","4350 North Point Pkwy, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=3542641627448652834","(678) 892-5000"
"ChIJYdZZi_2e9YgRPPvhlztrc4I","30023","church","Messiah Lutheran Church","34.0622592","-84.22023039999999","http://www.messiahlutheran.ws/","4765 Kimball Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=9399974750947769148","(770) 751-9357"
"ChIJMWpfOv6e9YgRH4rn4GLmTuQ","30023","church","Christ the Shepherd Lutheran Church","34.0636251","-84.224487","http://www.cts.org/","4655 Webb Bridge Rd, Alpharetta, GA 30005, USA","https://maps.google.com/?cid=16451339801185454623","(770) 475-0640"
"ChIJ046-y1d19YgR0GbzcDZAyGw","30023","church","Prince of Peace Lutheran Church","34.0291201","-84.27020659999999","http://www.poplutheranchurch.com/","10250 Haynes Bridge Rd, Alpharetta, GA 30022, USA","https://maps.google.com/?cid=7838585754005759696","(770) 475-4250"
"ChIJ0z3jvlR19YgRrfjlqc7B2bY","30023","church","Mount Pisgah United Methodist Church | Worship Center (North Campus)","34.021156","-84.275999","http://www.mountpisgah.org/","2850 Old Alabama Rd, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=13175775278206941357","(678) 336-3000"
"ChIJlx7Nn60K9YgRyRUcN1xTfew","30023","church","Mount Pisgah United Methodist Church | Church Offices (South Campus)","34.01856800000001","-84.279521","http://www.mountpisgah.org/","9820 Nesbit Ferry Rd, Johns Creek, GA 30022, USA","https://maps.google.com/?cid=17040868220566509001","(678) 336-3000"
"ChIJD1ZV8_yh9YgRv4d0TKU0UY4","30023","church","Perimeter Church","34.01292970000001","-84.19579","http://www.perimeter.org/","9500 Medlock Bridge Rd, Johns Creek, GA 30097, USA","https://maps.google.com/?cid=10255035711056283583","(678) 405-2000"
